ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_01044,2023-11,220.25,830.77,27170,247,4,22 new gloves collection,"Built for the long haul. Our premium gloves combines technical fabrics with a refined fit so you can descend harder and go further, no matter what the forecast brings this season.",image,1:1,gravel,img_gloves:Image|gloves:Noun|descend:Verb|lightweight layers:Phrase
ad_01045,2023-11,553.23,2415.05,9161,100,2,the cap you need to descend,Built to descend. Premium cap.,image,1:1,urban,img_cap:Image|cold weather essentials:Phrase
ad_01046,2023-11,378.45,925.5,9504,64,1,the armwarmers you need to push,push further in our new armwarmers.,video,1:1,commute,vid_armwarmers:Video|built to last:Phrase
ad_01047,2023-11,353.35,301.32,9809,57,1,descend further in our bibs,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can descend harder and go further, no matter what the forecast brings this season.",video,9:16,commute,vid_bibs:Video|bibs:Noun|descend:Verb
ad_01048,2023-11,276.87,1473.71,21199,174,4,the socks you need to pedal,Our socks lets you pedal better.,image,4:5,commute,img_socks:Image|socks:Noun|gravel ready:Phrase
ad_01049,2023-11,116.85,182.49,21350,146,2,gloves for every ride,"Engineered for performance on every terrain. Our gloves is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,1:1,adventure,vid_gloves:Video|gloves:Noun|ride:Verb
ad_01050,2023-11,106.53,175.42,10154,39,0,the jacket you need to conquer,conquer further in our new jacket.,image,1:1,sale,img_jacket:Image|jacket:Noun|conquer:Verb|lightweight layers:Phrase
ad_01051,2023-11,107.03,242.15,42517,244,3,23 the gloves you need to climb,Built to 26 climb. Premium gloves. 🌧️,video,9:16,mountain,vid_gloves:Video
ad_01052,2023-11,84.37,286.32,18840,142,2,push further in our bibs,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",image,4:5,adult,img_bibs:Image|bibs:Noun|new arrivals:Phrase
ad_01053,2023-11,294.8,2264.96,17372,220,7,the 21 baselayer you need to train,Our baselayer lets you train better.,image,1:1,adventure,img_baselayer:Image|baselayer:Noun|race day ready:Phrase
ad_01054,2023-11,403.16,1407.46,14716,106,2,gloves for 6 every climb,"Built for the long haul. Our premium gloves combines technical fabrics with a refined fit so you can climb harder and go further, no matter what the forecast brings this season.",image,4:5,mountain,img_gloves:Image|gloves:Noun|climb:Verb|gear up for summer:Phrase
ad_01055,2023-11,216.8,826.15,25998,221,4,new kit collection,Built to climb. Premium kit. 🔥,video,4:5,gravel,vid_kit:Video|kit:Noun|climb:Verb|all day comfort:Phrase
ad_01056,2023-11,270.75,589.98,19836,102,1,premium shell built to train,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can train harder and go further, no matter what the forecast brings this season.",image,4:5,adult,img_shell:Image|train:Verb
ad_01057,2023-11,199.22,328.66,42001,235,3,premium vest built to gear,Built to gear. Premium vest.,video,1:1,road,vid_vest:Video|gear up for summer:Phrase
ad_01058,2023-11,235.0,484.94,8898,57,1,new cap collection,"Built for the long haul. Our premium cap combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,4:5,commute,vid_cap:Video|cap:Noun|ride:Verb|all day comfort:Phrase
ad_01059,2023-11,46.9,280.24,7538,84,2,new gloves collection,climb further in our 20 new gloves.,image,4:5,urban,img_gloves:Image|lightweight layers:Phrase
ad_01060,2023-11,201.77,380.65,11277,55,1,shell for every push,Our shell lets you push better.,image,9:16,accessories,img_shell:Image|shell:Noun
ad_01061,2023-11,129.41,727.34,21530,226,4,the kit 28 you need to pedal,Built to pedal. Premium kit.,image,1:1,adventure,img_kit:Image|pedal:Verb
ad_01062,2023-11,163.08,384.97,13180,88,1,train further in our baselayer,"Lightweight and breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear.",image,1:1,adult,img_baselayer:Image|baselayer:Noun|trail tested:Phrase
ad_01063,2023-11,191.29,184.89,30824,146,1,the baselayer you need to explore,Built to explore. Premium baselayer.,video,9:16,mountain,vid_baselayer:Video|explore:Verb
ad_01064,2023-11,108.74,207.98,13410,102,1,the armwarmers you need to climb,climb further in our new armwarmers.,video,1:1,gravel,vid_armwarmers:Video|armwarmers:Noun
ad_01065,2023-11,87.61,349.43,28043,296,8,the jacket you need to race,race further in our new jacket.,video,4:5,adventure,vid_jacket:Video|jacket:Noun
ad_01066,2023-11,106.78,214.82,10777,56,1,new jacket collection,Built to ride. Premium jacket.,image,9:16,mountain,img_jacket:Image
ad_01067,2023-11,70.06,261.75,29497,215,4,new cap collection,Built to sprint. Premium cap.,image,1:1,casual,img_cap:Image
ad_01068,2023-11,83.53,437.4,32374,425,11,the jacket you 24 need to ride,Ride ready. Try our jacket today.,image,9:16,adventure,img_jacket:Image|jacket:Noun
ad_01069,2023-11,90.7,286.78,12310,101,2,premium jersey built to explore,explore further in our new jersey.,video,4:5,gravel,vid_jersey:Video|jersey:Noun|explore:Verb|trail tested:Phrase
ad_01070,2023-11,70.62,478.28,20854,294,9,kit 22 for every explore,"Lightweight and breathable, this kit 19 keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear.",image,1:1,adventure,img_kit:Image|kit:Noun|race day ready:Phrase
ad_01071,2023-11,229.43,592.29,18665,89,1,new cap collection,17 Our cap lets you gear better.,video,4:5,mountain,vid_cap:Video|cap:Noun
ad_01072,2023-11,97.32,80.8,21139,93,1,layer further in our socks,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can layer harder and go further, no matter what the forecast brings this season.",video,9:16,accessories,vid_socks:Video|your spring wardrobe:Phrase
ad_01073,2023-11,54.62,138.93,31031,179,2,armwarmers 2 for every climb,climb further in our new armwarmers.,image,9:16,mountain,img_armwarmers:Image|armwarmers:Noun|climb:Verb
ad_01074,2023-11,131.31,238.66,26559,185,3,vest for every train,"Lightweight and breathable, this vest keeps you comfortable from the first 15 pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear.",image,9:16,urban,img_vest:Image|train:Verb
ad_01075,2023-11,85.66,240.38,21112,151,2,premium jacket built to cruise,Built to cruise. Premium jacket.,image,1:1,urban,img_jacket:Image|jacket:Noun
ad_01076,2023-11,400.92,735.66,22744,127,2,the baselayer you need 14 to explore,explore further in our new baselayer.,video,1:1,mountain,vid_baselayer:Video|baselayer:Noun|explore:Verb|gravel ready:Phrase
ad_01077,2023-11,180.92,412.82,8655,31,0,climb further in our baselayer,"Lightweight and breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who climb in all conditions and demand the very best from their gear.",image,4:5,sale,img_baselayer:Image|baselayer:Noun|your spring wardrobe:Phrase
ad_01078,2023-11,69.13,390.24,15996,190,5,the jacket you 15 need to explore,Our jacket lets you explore better.,image,1:1,adventure,img_jacket:Image|jacket:Noun|explore:Verb
ad_01079,2023-11,234.99,863.73,9412,74,1,cruise further in our jacket,Ride ready. Try our jacket today. 🚴,image,9:16,casual,img_jacket:Image|jacket:Noun
ad_01080,2023-11,175.79,205.27,16179,74,1,vest for every climb,Our vest lets you climb better.,video,1:1,mountain,vid_vest:Video
ad_01081,2023-11,144.77,989.78,28536,283,6,tights for 14 every race,race further in our new tights. 🏔️,image,4:5,casual,img_tights:Image|tights:Noun|race:Verb
ad_01082,2023-11,429.7,4499.31,16269,238,6,climb further in our shorts,Ride ready. Try 21 our shorts today.,image,4:5,gravel,img_shorts:Image|shorts:Noun|climb:Verb|new arrivals:Phrase
ad_01083,2023-11,93.04,318.36,4664,41,1,explore further in our tights,Built to explore. Premium tights. 🏔️,image,1:1,commute,img_tights:Image|tights:Noun
ad_01084,2023-11,310.88,1188.95,9673,82,1,ride further in our baselayer,"Engineered for performance on every terrain. Our baselayer is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,accessories,img_baselayer:Image|baselayer:Noun|cold weather essentials:Phrase
ad_01085,2023-11,130.66,309.21,21831,145,2,armwarmers for every train,train further in our new armwarmers.,image,9:16,road,img_armwarmers:Image|armwarmers:Noun|train:Verb|cold weather essentials:Phrase
ad_01086,2023-11,165.22,304.19,12469,79,1,race further in our gloves,"Lightweight and breathable, this 17 gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best from their gear. 🔥",video,1:1,adult,vid_gloves:Video|gloves:Noun|race:Verb|new arrivals:Phrase
ad_01087,2023-11,106.53,158.48,24160,104,1,the jacket you need to push,Built to push. Premium jacket. ⛰️,video,1:1,accessories,vid_jacket:Video|jacket:Noun|gear up for summer:Phrase
ad_01088,2023-11,110.68,227.61,8928,64,1,new 4 jacket collection,pedal further in our new jacket.,video,9:16,gravel,vid_jacket:Video|jacket:Noun
ad_01089,2023-11,128.6,266.12,19759,120,2,jacket for every climb,Ride ready. Try our jacket today.,video,4:5,commute,vid_jacket:Video|jacket:Noun|climb:Verb
ad_01090,2023-11,53.4,77.25,20262,131,2,armwarmers for every explore,Ride ready. Try our armwarmers today.,video,1:1,casual,vid_armwarmers:Video|armwarmers:Noun|explore:Verb
ad_01091,2023-11,205.68,1667.64,24233,266,6,the 23 jersey you need to gear,"Built for the long haul. Our premium jersey 10 combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season. 🌧️",image,4:5,gravel,img_jersey:Image|gear:Verb
ad_01092,2023-11,178.98,462.51,11765,86,1,the shorts you need to descend,"Lightweight and breathable, this shorts keeps you comfortable from the first pedal stroke to the last. Designed for riders who descend in all conditions and demand the very best from their gear.",image,1:1,adult,img_shorts:Image|shorts:Noun|new arrivals:Phrase
ad_01093,2023-11,68.01,80.57,24111,87,1,new socks collection,pedal further in our new socks.,image,1:1,sale,img_socks:Image|socks:Noun|pedal:Verb
ad_01094,2023-11,248.21,787.9,34676,319,6,premium wardrobe built to shred,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",image,1:1,adventure,img_wardrobe:Image|shred:Verb
ad_01095,2023-11,400.44,1079.78,5241,38,1,new shell collection,Our shell lets you cruise better. 💪,video,4:5,commute,vid_shell:Video|shell:Noun
ad_01096,2023-11,112.12,526.67,16754,194,4,the wardrobe you need to race,Ride ready. Try our wardrobe today.,video,4:5,adventure,vid_wardrobe:Video|race:Verb|your spring wardrobe:Phrase
ad_01097,2023-11,104.32,527.18,6617,72,2,new jersey collection,Ride ready. Try our jersey today.,image,1:1,adventure,img_jersey:Image|built to last:Phrase
ad_01098,2023-11,325.83,2188.74,10619,87,1,premium kit built 22 to layer,layer further in our 17 new kit.,image,4:5,mountain,img_kit:Image|layer:Verb|your spring wardrobe:Phrase
ad_01099,2023-11,212.78,527.1,11062,59,1,premium bibs built to explore,Ride ready. Try our bibs today. ☀️,image,1:1,adult,img_bibs:Image|bibs:Noun|explore:Verb
ad_01100,2023-11,153.97,434.49,15793,110,2,the gloves you need to train,20 Our gloves lets you train better.,image,9:16,urban,img_gloves:Image|gloves:Noun
ad_01101,2023-11,272.34,327.74,19718,69,0,layer further in our tights,layer further in our new tights.,video,4:5,sale,vid_tights:Video
ad_01102,2023-11,196.92,655.54,25668,156,2,socks for 18 every conquer,Built to 8 conquer. Premium socks.,image,1:1,sale,img_socks:Image|socks:Noun|conquer:Verb|adventure awaits:Phrase
ad_01103,2023-11,393.63,1416.39,18630,162,2,premium kit 25 built to pedal,Ride ready. Try our kit today.,image,1:1,mountain,img_kit:Image|pedal:Verb|gear up for summer:Phrase
ad_01104,2023-11,165.38,226.91,22864,128,2,explore further in our gloves,Ride ready. Try our gloves today.,video,1:1,road,vid_gloves:Video|gloves:Noun|explore:Verb|ride in comfort:Phrase
ad_01105,2023-11,215.77,1396.32,9521,104,3,new jersey collection,"Built for the long haul. Our premium 17 jersey combines technical fabrics with a refined fit so you can descend harder and go further, no matter what the forecast brings this season.",image,4:5,adventure,img_jersey:Image|jersey:Noun
ad_01106,2023-11,322.84,1498.52,27691,210,4,2 new gloves collection,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who descend in all conditions and demand the very best from their gear. 🌧️",image,4:5,urban,img_gloves:Image|gloves:Noun|descend:Verb
ad_01107,2023-11,38.46,55.77,3142,16,0,descend further in our cap,descend further in our new cap.,video,1:1,accessories,vid_cap:Video|cap:Noun|gear up for summer:Phrase
ad_01108,2023-11,329.93,903.41,35027,187,2,shell for 2 every sprint,Our shell lets you sprint better. ⛰️,video,4:5,road,vid_shell:Video|shell:Noun|sprint:Verb
ad_01109,2023-11,123.38,1422.65,32020,412,16,descend further in our kit,Built 21 to descend. Premium kit.,image,4:5,adventure,img_kit:Image|kit:Noun|descend:Verb|built to last:Phrase
ad_01110,2023-11,225.49,689.4,23755,161,3,new gloves collection,Built to race. Premium gloves.,image,1:1,casual,img_gloves:Image|gloves:Noun
ad_01111,2023-11,453.41,1950.09,49762,325,6,kit for every push,12 Our kit lets you push better. 🏔️,image,9:16,road,img_kit:Image|kit:Noun|built to last:Phrase
ad_01112,2023-11,139.04,544.35,6625,39,1,gloves for 14 every ride,Ride ready. Try our gloves today.,image,1:1,adult,img_gloves:Image
ad_01113,2023-11,127.1,247.79,24107,144,2,tights for 12 every gear,"Built for the long haul. Our premium tights combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season. 💪",video,9:16,mountain,vid_tights:Video|tights:Noun|cold weather essentials:Phrase
ad_01114,2023-11,161.66,184.1,17467,80,1,bibs for every shred,shred further in our new bibs.,video,1:1,accessories,vid_bibs:Video|bibs:Noun|shred:Verb
ad_01115,2023-11,69.89,244.09,18445,163,4,new 4 jacket collection,"Lightweight and breathable, this jacket keeps 4 you comfortable from the first pedal stroke to the last. Designed for riders who shred in all conditions and demand the very best from their gear.",video,1:1,adventure,vid_jacket:Video|shred:Verb
ad_01116,2023-11,625.03,1159.27,9125,53,1,new gloves collection,"Built for 22 the long haul. Our premium gloves combines technical fabrics with a refined fit so you can push harder and go further, no matter what the forecast brings this season.",image,9:16,urban,img_gloves:Image|gloves:Noun|push:Verb
ad_01117,2023-11,162.85,627.19,19889,155,3,descend further in our socks,descend further in our new socks.,image,4:5,commute,img_socks:Image|socks:Noun|descend:Verb
ad_01118,2023-11,448.39,2052.16,19427,145,2,premium socks 29 built to climb,"Lightweight and breathable, this socks keeps you comfortable from the first pedal stroke to the last. Designed for riders 2 who climb in all conditions and demand the very best from their gear. ❄️",video,4:5,casual,vid_socks:Video|socks:Noun
ad_01119,2023-11,136.78,412.65,11565,80,1,premium jacket built 10 to sprint,Built to sprint. Premium jacket.,video,4:5,mountain,vid_jacket:Video|your spring wardrobe:Phrase
ad_01120,2023-11,170.5,423.09,15775,80,1,the 28 jersey you need to gear,Our 12 jersey lets you gear better.,video,1:1,accessories,vid_jersey:Video|jersey:Noun
ad_01121,2023-11,294.38,1106.93,8461,68,1,the armwarmers you need to push,Ride ready. Try our armwarmers today.,image,4:5,commute,img_armwarmers:Image|armwarmers:Noun|push:Verb
ad_01122,2023-11,86.23,481.43,13398,95,1,premium tights built to sprint,sprint further in our 14 new tights.,image,1:1,urban,img_tights:Image|sprint:Verb|race day ready:Phrase
ad_01123,2023-11,157.09,222.73,26395,84,1,7 new kit collection,"Lightweight and breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed for riders who gear in all conditions and demand the very best from their gear.",image,1:1,sale,img_kit:Image
ad_01124,2023-11,287.84,779.26,26660,140,2,shorts for every layer,20 layer further in our new shorts.,image,1:1,accessories,img_shorts:Image|shorts:Noun
ad_01125,2023-11,147.01,239.86,23978,145,2,new shorts collection,Our shorts lets you climb better.,video,1:1,commute,vid_shorts:Video|shorts:Noun|climb:Verb
ad_01126,2023-11,125.02,349.96,26389,233,4,the bibs you need 5 to cruise,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season.",image,9:16,gravel,img_bibs:Image
ad_01127,2023-11,326.18,1810.84,26563,224,3,gear 29 further in our cap,Our 23 cap lets you gear better.,video,4:5,commute,vid_cap:Video|gear:Verb
ad_01128,2023-11,387.22,682.51,11834,75,1,premium gloves built to descend,Ride ready. Try our gloves today. 🏔️,video,9:16,casual,vid_gloves:Video|gloves:Noun
ad_01129,2023-11,425.98,1164.55,19347,163,2,the armwarmers you need to cruise,Our armwarmers lets you cruise better.,image,9:16,casual,img_armwarmers:Image|armwarmers:Noun|cruise:Verb|race day ready:Phrase
ad_01130,2023-11,111.42,210.67,28111,134,1,the baselayer you need to gear,Our baselayer lets you gear better.,image,1:1,sale,img_baselayer:Image|baselayer:Noun|ride in comfort:Phrase
ad_01131,2023-11,118.01,664.18,8191,59,1,14 jersey for every sprint,Our jersey lets 18 you sprint better.,image,1:1,urban,img_jersey:Image|jersey:Noun|sprint:Verb|gravel ready:Phrase
ad_01132,2023-11,125.89,248.59,8167,51,1,wardrobe for every race,"Engineered for performance on every terrain. Our 8 wardrobe is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,road,img_wardrobe:Image|wardrobe:Noun|race:Verb
ad_01133,2023-11,257.09,843.12,7944,39,1,new cap collection,cruise further in our new cap.,image,4:5,mountain,img_cap:Image|cap:Noun
ad_01134,2023-11,81.47,190.07,6686,40,0,new shell collection,Built to conquer. Premium shell.,image,1:1,adult,img_shell:Image
ad_01135,2023-11,84.28,624.46,9654,96,2,the jersey you need to shred,Our 6 jersey lets you shred better.,image,4:5,gravel,img_jersey:Image|jersey:Noun
ad_01136,2023-11,108.82,784.24,12554,133,3,new 20 shell collection,Ride ready. Try our shell today.,image,4:5,gravel,img_shell:Image|shell:Noun
ad_01137,2023-11,95.14,316.91,34776,242,3,layer further in our baselayer,layer further in our new baselayer.,image,1:1,casual,img_baselayer:Image|baselayer:Noun
ad_01138,2023-11,283.99,982.41,13119,77,1,16 new wardrobe collection,Ride ready. Try our 16 wardrobe today.,video,4:5,road,vid_wardrobe:Video|wardrobe:Noun|pedal:Verb
ad_01139,2023-11,272.73,753.17,7649,54,1,the armwarmers you need to ride,Our armwarmers lets you ride better. 🔥,image,9:16,urban,img_armwarmers:Image|armwarmers:Noun|your spring wardrobe:Phrase
ad_01140,2023-11,125.12,497.94,17741,150,3,new socks collection,race further in our new socks.,image,1:1,adventure,img_socks:Image|race:Verb
ad_01141,2023-11,148.71,878.1,14854,110,2,new jersey collection,Our jersey lets you race better. 🌧️,image,4:5,accessories,img_jersey:Image|jersey:Noun|built to last:Phrase
ad_01142,2023-11,36.4,63.42,11042,43,0,pedal further in our shorts,Built to pedal. Premium shorts.,image,4:5,sale,img_shorts:Image|pedal:Verb
ad_01143,2023-11,126.96,595.35,12164,92,2,the gloves you 20 need to climb,climb further in our new gloves.,image,1:1,accessories,img_gloves:Image|gloves:Noun|cold weather essentials:Phrase
ad_01144,2023-11,352.37,457.95,27836,90,1,premium baselayer built to ride,Ride ready. Try our baselayer today.,image,9:16,sale,img_baselayer:Image|baselayer:Noun|ride:Verb
ad_01145,2023-11,122.88,500.83,8067,37,0,race 5 further in our baselayer,Built 28 to race. Premium baselayer.,image,4:5,sale,img_baselayer:Image|race:Verb
ad_01146,2023-11,86.73,466.61,7099,62,1,the shorts you need to cruise,cruise further in our new shorts.,image,4:5,mountain,img_shorts:Image|shorts:Noun|cruise:Verb|adventure awaits:Phrase
ad_01147,2023-11,381.48,673.02,20618,128,1,premium shorts built to conquer,"Engineered for performance on every terrain. Our shorts is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather. 💪",image,9:16,accessories,img_shorts:Image|shorts:Noun|gravel ready:Phrase
ad_01148,2023-11,85.6,133.23,12011,62,1,new socks collection,"Engineered for performance on every terrain. Our socks is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,accessories,img_socks:Image|socks:Noun
ad_01149,2023-11,422.4,758.55,35477,199,2,premium shell built to descend,Ride ready. Try our shell today. 💪,video,1:1,mountain,vid_shell:Video|shell:Noun|all day comfort:Phrase
ad_01150,2023-11,944.89,3786.88,15114,117,2,tights for every shred,Our tights lets you 4 shred better.,video,4:5,commute,vid_tights:Video|tights:Noun
ad_01151,2023-11,156.44,634.85,15527,136,3,premium kit built to explore,Ride ready. 2 Try our kit today.,video,4:5,gravel,vid_kit:Video|kit:Noun
ad_01152,2023-11,352.34,2775.94,24193,200,3,the 28 tights you need to climb,Ride 11 ready. Try our tights today.,image,4:5,mountain,img_tights:Image|tights:Noun
ad_01153,2023-11,61.37,219.19,7076,45,1,layer further in 9 our shell,"Lightweight and breathable, this shell keeps you comfortable from the 4 first pedal stroke to the last. Designed for riders who layer in all conditions and demand the very best from their gear. 🔥",video,1:1,commute,vid_shell:Video|shell:Noun
ad_01154,2023-11,59.77,198.68,19328,169,2,new jacket collection,Ride ready. Try our jacket today. ❄️,image,9:16,gravel,img_jacket:Image
ad_01155,2023-11,103.57,382.44,13599,83,1,vest for every cruise,"Engineered for performance on every terrain. Our vest is designed to help you cruise with total confidence, whether you are on a mountain pass 12 or a city commute through changing weather. ⛰️",image,4:5,road,img_vest:Image|vest:Noun|cruise:Verb
ad_01156,2023-11,273.63,1279.41,27281,252,5,cruise further in our bibs,Built to cruise. Premium bibs.,image,1:1,adventure,img_bibs:Image
ad_01157,2023-11,167.23,829.87,11815,111,2,the vest you need to climb,"Engineered for performance on every terrain. Our vest is designed to 25 help you climb with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,casual,img_vest:Image|vest:Noun|all day comfort:Phrase
ad_01158,2023-11,149.38,445.46,17835,116,1,pedal further 27 in our jersey,Our jersey lets you pedal better.,image,9:16,accessories,img_jersey:Image|jersey:Noun|race day ready:Phrase
ad_01159,2023-11,77.0,222.86,13644,89,1,the vest you need to explore,"Built for the long haul. Our premium vest combines technical fabrics with 9 a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",image,9:16,accessories,img_vest:Image|vest:Noun|built to last:Phrase
ad_01160,2023-11,154.76,682.05,20070,174,3,pedal further in our tights,pedal further in our 26 new tights.,image,1:1,casual,img_tights:Image|tights:Noun|pedal:Verb
ad_01161,2023-11,113.54,153.88,14400,98,1,new tights collection,Our tights lets you shred better.,video,9:16,casual,vid_tights:Video|tights:Noun
ad_01162,2023-11,96.05,243.2,18614,168,2,kit for every sprint,Built to sprint. Premium kit.,video,4:5,urban,vid_kit:Video|sprint:Verb|ride in comfort:Phrase
ad_01163,2023-11,91.28,190.72,39228,252,3,new gloves collection,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",image,4:5,mountain,img_gloves:Image|gloves:Noun
ad_01164,2023-11,187.44,166.5,14151,90,1,the tights you need to descend,"Engineered for performance on every terrain. Our tights is designed to help you descend with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,casual,vid_tights:Video|tights:Noun|descend:Verb
ad_01165,2023-11,108.43,384.75,19968,193,4,pedal further in our tights,"Lightweight and breathable, this tights keeps you comfortable from the first pedal stroke to the last. Designed for riders who pedal in all conditions and demand the very best from their gear.",image,4:5,gravel,img_tights:Image
ad_01166,2023-11,166.4,477.94,51214,481,7,the 10 jersey you need to descend,Our jersey lets you descend better. ⛰️,video,1:1,road,vid_jersey:Video|jersey:Noun|descend:Verb|adventure awaits:Phrase
ad_01167,2023-11,57.8,470.92,19840,247,6,premium gloves built to cruise,Ride 10 ready. Try our gloves today.,image,4:5,casual,img_gloves:Image|gloves:Noun|cruise:Verb|built to last:Phrase
ad_01168,2023-11,225.92,412.96,4834,17,0,baselayer for every push,"Lightweight and 2 breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",image,1:1,sale,img_baselayer:Image|baselayer:Noun|push:Verb|race day ready:Phrase
ad_01169,2023-11,193.01,413.4,11701,68,1,premium 6 shell built to shred,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",video,4:5,urban,vid_shell:Video|shred:Verb
ad_01170,2023-11,145.4,336.31,8943,71,1,premium tights built to ride,"Engineered for performance on every terrain. Our tights is designed to help you ride 5 with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,commute,vid_tights:Video|tights:Noun|ride:Verb
ad_01171,2023-11,184.05,698.32,25887,174,3,gear further in 3 our jersey,gear further in our new jersey. ❄️,video,4:5,urban,vid_jersey:Video|jersey:Noun
ad_01172,2023-11,292.6,1374.71,15578,169,4,cruise further in our socks,Our socks lets you cruise better. 🔥,image,1:1,adventure,img_socks:Image|socks:Noun
ad_01173,2023-11,70.04,288.7,27786,200,3,vest for every pedal,pedal further in our new vest. ❄️,image,4:5,adult,img_vest:Image
ad_01174,2023-11,173.87,256.58,22166,101,1,premium vest built to train,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can train harder and go further, no matter what the forecast brings this season. 💪",video,4:5,accessories,vid_vest:Video|gear up for summer:Phrase
ad_01175,2023-11,76.34,617.61,22118,188,5,baselayer 19 for every cruise,6 Our baselayer lets you cruise better.,image,4:5,commute,img_baselayer:Image|baselayer:Noun|cruise:Verb
ad_01176,2023-11,176.07,555.14,8856,50,1,premium socks built to race,Ride ready. Try our socks today.,image,4:5,accessories,img_socks:Image|socks:Noun|race:Verb
ad_01177,2023-11,143.02,762.38,21015,132,2,cruise further in 12 our shorts,cruise further in our new shorts. ❄️,image,4:5,mountain,img_shorts:Image|cruise:Verb
ad_01178,2023-11,164.58,536.95,32332,130,1,new shell collection,Our shell lets you explore better.,image,4:5,sale,img_shell:Image|ride in comfort:Phrase
ad_01179,2023-11,277.93,1396.49,7919,84,2,26 new cap collection,Ride ready. Try our cap today.,video,4:5,adventure,vid_cap:Video|cap:Noun|push:Verb
ad_01180,2023-11,272.99,580.61,13932,88,1,premium armwarmers built to conquer,Ride ready. Try our armwarmers today.,video,1:1,commute,vid_armwarmers:Video|armwarmers:Noun|conquer:Verb|your spring wardrobe:Phrase
ad_01181,2023-11,320.65,2381.96,19492,174,3,the kit you need to gear,6 gear further in our new kit.,image,4:5,commute,img_kit:Image|kit:Noun|all day comfort:Phrase
ad_01182,2023-11,131.7,436.83,17146,128,2,premium shorts built to shred,shred further in our new shorts.,image,4:5,adult,img_shorts:Image|shorts:Noun|shred:Verb
ad_01183,2023-11,254.73,841.2,33484,199,3,descend further in our cap,Built to descend. Premium cap.,image,1:1,casual,img_cap:Image
ad_01184,2023-11,226.4,878.37,23501,125,1,new 27 vest collection,Built to push. Premium vest. ☀️,image,4:5,sale,img_vest:Image|push:Verb
ad_01185,2023-11,133.7,256.47,20002,124,1,kit for every pedal,Our kit lets you pedal better. ☀️,image,9:16,road,img_kit:Image|pedal:Verb
ad_01186,2023-11,179.22,1086.48,24571,141,2,cruise further in our bibs,13 Ride ready. Try our bibs today. ⛰️,image,4:5,adult,img_bibs:Image|cruise:Verb
ad_01187,2023-11,154.32,819.33,23925,323,9,new shorts collection,Built to climb. Premium shorts.,image,9:16,adventure,img_shorts:Image|climb:Verb|new arrivals:Phrase
ad_01188,2023-11,385.77,695.67,16665,115,2,new tights collection,"Lightweight and breathable, this tights keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in all conditions and demand the very best from their gear.",image,9:16,urban,img_tights:Image|tights:Noun|ride:Verb|trail tested:Phrase
ad_01189,2023-11,271.63,1942.24,13672,121,2,the vest 26 you need to pedal,Ride ready. 15 Try our vest today. 🔥,image,1:1,casual,img_vest:Image|vest:Noun
ad_01190,2023-11,136.56,150.35,26787,74,1,shell for every sprint,sprint further in our new shell.,video,4:5,sale,vid_shell:Video|shell:Noun|sprint:Verb
