ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_01564,2024-05,149.71,1015.68,15536,246,8,kit for every sprint,sprint further in 17 our new kit.,image,1:1,accessories,img_kit:Image|kit:Noun|sprint:Verb|adventure awaits:Phrase
ad_01565,2024-05,135.24,697.34,14067,129,3,bibs for every ride,Built to ride. Premium bibs.,image,4:5,gravel,img_bibs:Image|bibs:Noun|ride:Verb
ad_01566,2024-05,117.67,365.33,9253,89,2,premium armwarmers built to layer,Ride ready. Try our armwarmers today.,image,1:1,gravel,img_armwarmers:Image|armwarmers:Noun|layer:Verb
ad_01567,2024-05,60.53,220.15,27930,261,5,the vest 4 you need to push,Our vest lets you push better.,video,1:1,gravel,vid_vest:Video|vest:Noun|lightweight layers:Phrase
ad_01568,2024-05,204.82,613.73,9500,65,1,premium jacket built to conquer,Built to conquer. Premium jacket.,video,4:5,adult,vid_jacket:Video|jacket:Noun|conquer:Verb|cold weather essentials:Phrase
ad_01569,2024-05,78.39,233.23,8320,66,1,new gloves collection,climb further in our new gloves.,image,1:1,road,img_gloves:Image|climb:Verb
ad_01570,2024-05,350.65,405.81,8489,59,1,ride further in our wardrobe,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,9:16,accessories,vid_wardrobe:Video|wardrobe:Noun|ride:Verb
ad_01571,2024-05,95.09,789.32,16075,213,7,kit 10 for every ride,Ride ready. Try our kit today.,image,4:5,mountain,img_kit:Image|kit:Noun|ride:Verb
ad_01572,2024-05,217.97,559.66,17839,170,3,new 29 socks collection,Our socks lets you race better.,video,9:16,mountain,vid_socks:Video|socks:Noun|race:Verb
ad_01573,2024-05,299.7,1569.36,28955,259,7,baselayer 15 for every sprint,Built to sprint. Premium baselayer.,image,1:1,accessories,img_baselayer:Image|baselayer:Noun|sprint:Verb
ad_01574,2024-05,178.46,434.0,12543,73,1,the jacket you 21 need to shred,Ride ready. Try our jacket today. 💪,video,1:1,commute,vid_jacket:Video|jacket:Noun|shred:Verb
ad_01575,2024-05,228.91,994.84,6218,60,1,new tights collection,Built 18 to push. Premium tights.,video,4:5,gravel,vid_tights:Video|tights:Noun|push:Verb|built to last:Phrase
ad_01576,2024-05,743.76,1791.6,18406,130,3,the shell you need to pedal,pedal further in our new shell.,video,1:1,casual,vid_shell:Video|shell:Noun|all day comfort:Phrase
ad_01577,2024-05,100.64,272.06,24623,175,3,descend further in our shell,Our shell lets you descend better.,video,4:5,gravel,vid_shell:Video|descend:Verb
ad_01578,2024-05,76.43,147.98,29977,241,3,shell for every race,race further in our new shell.,video,1:1,adult,vid_shell:Video|shell:Noun
ad_01579,2024-05,266.88,2515.88,17340,259,9,shred further in our bibs,Ride ready. Try our bibs today.,image,4:5,accessories,img_bibs:Image|bibs:Noun|shred:Verb|race day ready:Phrase
ad_01580,2024-05,124.15,2159.59,17318,375,18,the 7 gloves you need to gear,Built to gear. Premium gloves.,image,4:5,adventure,img_gloves:Image|gloves:Noun|race day ready:Phrase
ad_01581,2024-05,109.3,831.0,21814,276,7,socks 24 for every shred,"Engineered for performance on 14 every terrain. Our socks is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,adventure,img_socks:Image|socks:Noun|shred:Verb
ad_01582,2024-05,233.79,1201.37,9890,95,2,premium vest built to shred,Built to shred. Premium vest.,image,4:5,casual,img_vest:Image|vest:Noun|shred:Verb|ride in comfort:Phrase
ad_01583,2024-05,112.09,764.32,23901,306,8,the jersey you 11 need to explore,explore further in our new jersey. 🌧️,video,4:5,adult,vid_jersey:Video|jersey:Noun|explore:Verb|race day ready:Phrase
ad_01584,2024-05,92.2,204.94,23762,162,2,20 the jersey you need to conquer,Our jersey lets you conquer better.,video,9:16,commute,vid_jersey:Video|built to last:Phrase
ad_01585,2024-05,402.05,787.76,21954,122,2,new armwarmers collection,climb further in our new armwarmers. ❄️,video,1:1,adult,vid_armwarmers:Video|armwarmers:Noun
ad_01586,2024-05,276.67,1353.9,15159,122,3,the cap you need to shred,Ride ready. Try our cap today.,image,4:5,casual,img_cap:Image|cap:Noun
ad_01587,2024-05,265.34,1327.6,24336,220,4,new gloves collection,19 Built to sprint. Premium gloves.,video,4:5,road,vid_gloves:Video|gloves:Noun
ad_01588,2024-05,90.06,170.88,23694,179,2,shell for every gear,gear further in our new shell.,video,9:16,gravel,vid_shell:Video|shell:Noun
ad_01589,2024-05,216.46,875.9,13768,150,4,premium shell 25 built to gear,gear further in our new shell.,video,4:5,mountain,vid_shell:Video|shell:Noun|gear:Verb
ad_01590,2024-05,481.27,1709.64,10030,84,2,18 descend further in our armwarmers,Our armwarmers lets you descend better.,video,4:5,road,vid_armwarmers:Video|armwarmers:Noun|descend:Verb
ad_01591,2024-05,182.92,597.95,42951,509,12,shred further in our gloves,Built to shred. Premium gloves.,video,9:16,adventure,vid_gloves:Video|gloves:Noun|trail tested:Phrase
ad_01592,2024-05,236.91,1238.15,10252,95,2,sprint further in our armwarmers,Our armwarmers lets you sprint better.,image,4:5,adult,img_armwarmers:Image
ad_01593,2024-05,30.99,135.65,42450,531,15,premium jersey built to sprint,Built to 19 sprint. Premium jersey.,video,1:1,adventure,vid_jersey:Video|jersey:Noun
ad_01594,2024-05,329.0,896.27,13162,93,1,premium kit built to gear,Ride ready. Try 16 our kit today.,video,1:1,urban,vid_kit:Video|kit:Noun|gear:Verb
ad_01595,2024-05,202.82,582.63,9955,77,1,new vest collection,"Lightweight and breathable, this vest keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best from their gear.",image,1:1,commute,img_vest:Image|vest:Noun|race:Verb|adventure awaits:Phrase
ad_01596,2024-05,90.89,155.51,7919,47,1,new shorts collection,Our 12 shorts lets you climb better.,video,1:1,commute,vid_shorts:Video|climb:Verb|your spring wardrobe:Phrase
ad_01597,2024-05,59.17,260.64,21902,229,5,the 9 bibs you need to race,Our bibs lets you race better.,video,4:5,road,vid_bibs:Video
ad_01598,2024-05,229.07,1557.44,53068,779,18,ride further in our vest,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can ride harder and 16 go further, no matter what the forecast brings this season.",image,4:5,adventure,img_vest:Image|vest:Noun
ad_01599,2024-05,160.01,2204.65,10805,183,7,new 24 bibs collection,Built to conquer. Premium bibs. 🌧️,image,4:5,adventure,img_bibs:Image|bibs:Noun
ad_01600,2024-05,235.47,672.23,24130,189,3,new cap collection,Built to ride. Premium cap.,video,4:5,accessories,vid_cap:Video|cap:Noun|ride:Verb
ad_01601,2024-05,228.27,1385.11,38304,366,7,premium gloves 24 built to pedal,Built 3 to pedal. Premium gloves.,video,4:5,casual,vid_gloves:Video
ad_01602,2024-05,132.88,209.39,38043,267,4,new socks collection,"Lightweight and breathable, this socks keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear. 🌧️",video,9:16,road,vid_socks:Video
ad_01603,2024-05,95.52,364.06,45302,474,11,race further in 9 our cap,"Built for the long haul. Our premium cap combines technical fabrics with a refined fit so you can race harder and go further, no matter what the forecast brings this season.",image,1:1,mountain,img_cap:Image|race:Verb
ad_01604,2024-05,282.36,936.68,23069,176,3,the gloves you need to layer,layer further in our new gloves.,image,1:1,casual,img_gloves:Image|layer:Verb
ad_01605,2024-05,330.64,2395.9,18239,297,9,the shell you need to sprint,Built to sprint. Premium shell.,image,4:5,adventure,img_shell:Image|shell:Noun|sprint:Verb|lightweight layers:Phrase
ad_01606,2024-05,366.29,410.46,8480,57,1,shell for every pedal,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who pedal in all conditions and demand the very best from their gear.",video,9:16,gravel,vid_shell:Video
ad_01607,2024-05,247.64,1272.12,14518,151,3,new wardrobe collection,Our wardrobe 18 lets you sprint better.,video,4:5,mountain,vid_wardrobe:Video|wardrobe:Noun|sprint:Verb
ad_01608,2024-05,391.25,891.84,22466,212,3,new tights collection,Our tights lets you explore better.,image,9:16,adult,img_tights:Image
ad_01609,2024-05,219.81,746.58,32513,378,8,new wardrobe collection,Our wardrobe lets you pedal better.,video,1:1,adventure,vid_wardrobe:Video|wardrobe:Noun
ad_01610,2024-05,249.17,1103.53,31541,245,4,climb further in 11 our jersey,Ride ready. Try our jersey today. 🚴,image,9:16,adult,img_jersey:Image|jersey:Noun|climb:Verb
ad_01611,2024-05,129.65,557.42,19618,301,7,premium bibs built to conquer,Built to conquer. Premium bibs.,image,9:16,adventure,img_bibs:Image|conquer:Verb|built to last:Phrase
ad_01612,2024-05,399.48,1240.17,14631,116,2,premium socks built to climb,Ride ready. Try our socks today.,video,4:5,road,vid_socks:Video|climb:Verb|ride in comfort:Phrase
ad_01613,2024-05,217.39,963.63,27458,361,9,train further in our cap,Built to train. Premium cap.,video,4:5,adventure,vid_cap:Video|cap:Noun|lightweight layers:Phrase
ad_01614,2024-05,362.39,1825.3,19896,199,5,new jersey collection,explore further in our 4 new jersey.,video,4:5,mountain,vid_jersey:Video
ad_01615,2024-05,512.6,5973.53,29395,402,12,the 28 socks you need to gear,Our socks lets you gear better.,image,4:5,adventure,img_socks:Image|gear:Verb
ad_01616,2024-05,266.22,571.41,22775,147,1,premium wardrobe built to layer,layer further 7 in our new wardrobe.,video,9:16,commute,vid_wardrobe:Video|built to last:Phrase
ad_01617,2024-05,358.42,3666.78,15882,249,9,the armwarmers you need to pedal,Our armwarmers lets 23 you pedal better.,image,9:16,adventure,img_armwarmers:Image|armwarmers:Noun|trail tested:Phrase
ad_01618,2024-05,49.9,143.05,22190,127,2,shorts for every sprint,Ride ready. Try our shorts today.,image,1:1,sale,img_shorts:Image|shorts:Noun|sprint:Verb|gravel ready:Phrase
ad_01619,2024-05,487.25,2739.17,12039,115,2,pedal further in our shell,Built to 19 pedal. Premium shell.,image,4:5,adult,img_shell:Image|shell:Noun|pedal:Verb
ad_01620,2024-05,188.15,887.12,19405,224,5,new 18 tights collection,Ride ready. Try our tights today.,image,9:16,accessories,img_tights:Image|tights:Noun
ad_01621,2024-05,295.45,1290.28,23490,192,3,the kit you need to climb,Our kit lets you climb better. 🚴,image,4:5,commute,img_kit:Image|kit:Noun
ad_01622,2024-05,43.15,236.53,33481,335,7,premium bibs built to cruise,Our bibs lets you cruise better.,image,4:5,gravel,img_bibs:Image|bibs:Noun|cruise:Verb
ad_01623,2024-05,194.42,681.77,31781,283,5,race 29 further in our bibs,"Engineered for performance on every terrain. Our bibs is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,urban,img_bibs:Image|gear up for summer:Phrase
ad_01624,2024-05,154.22,582.51,19298,147,2,14 baselayer for every ride,Our baselayer lets you ride better. 🌧️,image,9:16,commute,img_baselayer:Image|baselayer:Noun|ride:Verb|ride in comfort:Phrase
ad_01625,2024-05,114.57,564.76,9971,108,3,the bibs you need to ride,"Engineered for performance on every terrain. Our bibs is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute through changing weather. ❄️",image,4:5,accessories,img_bibs:Image|bibs:Noun
ad_01626,2024-05,131.25,1038.37,15071,151,3,sprint further in our shell,sprint 29 further in our new shell.,image,4:5,casual,img_shell:Image|shell:Noun|sprint:Verb|your spring wardrobe:Phrase
ad_01627,2024-05,175.13,1107.22,19804,239,8,train further in our socks,Built to train. Premium socks.,image,1:1,adventure,img_socks:Image|built to last:Phrase
ad_01628,2024-05,201.2,1682.88,17235,275,10,the jersey 26 you need to climb,Ride ready. Try our jersey today.,image,9:16,adventure,img_jersey:Image|jersey:Noun|trail tested:Phrase
ad_01629,2024-05,57.05,103.66,21344,127,2,new gloves collection,Our gloves lets you gear better.,video,4:5,commute,vid_gloves:Video
ad_01630,2024-05,378.84,2461.47,32610,338,7,premium baselayer 27 built to ride,Built to ride. Premium baselayer.,image,4:5,commute,img_baselayer:Image|baselayer:Noun|ride:Verb|cold weather essentials:Phrase
ad_01631,2024-05,198.28,1056.82,9964,106,2,premium shell built to race,Ride ready. Try our shell today.,image,4:5,casual,img_shell:Image|shell:Noun
ad_01632,2024-05,47.65,109.79,20916,183,3,premium shorts built to climb,climb further in our 3 new shorts.,video,1:1,adult,vid_shorts:Video|shorts:Noun
ad_01633,2024-05,183.99,620.66,8764,80,2,tights for every climb,"Lightweight and breathable, this tights keeps you comfortable from the first pedal stroke to the last. Designed for riders who climb in all conditions and demand the very best from their gear. ⛰️",image,1:1,gravel,img_tights:Image|tights:Noun
ad_01634,2024-05,82.7,245.17,9821,70,1,new vest collection,Built to layer. Premium vest.,video,4:5,commute,vid_vest:Video|vest:Noun|layer:Verb|adventure awaits:Phrase
ad_01635,2024-05,71.15,279.1,6213,37,0,premium gloves built to gear,Built to gear. Premium gloves. ⛰️,image,4:5,sale,img_gloves:Image
ad_01636,2024-05,135.41,903.01,19551,189,4,new gloves collection,Ride ready. Try our gloves today.,image,4:5,accessories,img_gloves:Image|gloves:Noun|cruise:Verb
ad_01637,2024-05,179.02,1356.03,24788,340,12,race further 29 in our socks,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can race harder and go further, no matter what the forecast brings this season.",image,1:1,adventure,img_socks:Image|socks:Noun|race:Verb|adventure awaits:Phrase
ad_01638,2024-05,187.5,595.65,9803,121,3,wardrobe for every cruise,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season. 🚴",image,1:1,mountain,img_wardrobe:Image|wardrobe:Noun|cruise:Verb
ad_01639,2024-05,326.48,909.44,10328,97,2,cap for every shred,shred further in our new cap.,video,4:5,road,vid_cap:Video|cap:Noun
ad_01640,2024-05,454.42,1068.58,15500,95,1,new armwarmers collection,"8 Engineered for performance on every terrain. Our armwarmers is designed to help you layer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,casual,vid_armwarmers:Video|armwarmers:Noun|layer:Verb
ad_01641,2024-05,219.58,776.78,19522,188,4,descend further in our vest,descend further in our new vest. ⛰️,video,4:5,road,vid_vest:Video|ride in comfort:Phrase
ad_01642,2024-05,220.53,659.59,53541,418,6,premium bibs built to ride,Our bibs lets you ride better.,video,4:5,road,vid_bibs:Video|bibs:Noun|ride:Verb
ad_01643,2024-05,153.36,515.49,18934,96,1,the tights you need to climb,climb further in our new tights. 🔥,image,4:5,sale,img_tights:Image|climb:Verb
ad_01644,2024-05,80.04,181.34,26266,189,3,the baselayer you need to pedal,Ride ready. Try our baselayer today.,video,1:1,road,vid_baselayer:Video|baselayer:Noun
ad_01645,2024-05,261.42,282.87,14107,73,1,the shell you need to ride,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,1:1,urban,vid_shell:Video|shell:Noun|ride:Verb
ad_01646,2024-05,175.59,555.7,8900,81,2,premium kit 21 built to sprint,Built to sprint. Premium kit.,video,1:1,mountain,vid_kit:Video|kit:Noun|sprint:Verb
ad_01647,2024-05,285.23,379.91,6566,37,0,kit for every explore,Our kit lets you explore better. 🏔️,video,1:1,sale,vid_kit:Video|kit:Noun
ad_01648,2024-05,324.34,1064.75,11131,103,2,premium bibs built 13 to shred,Built to shred. Premium bibs.,video,4:5,road,vid_bibs:Video|bibs:Noun|shred:Verb
ad_01649,2024-05,410.21,1394.21,21449,179,3,new wardrobe collection,ride further in our new wardrobe.,video,4:5,accessories,vid_wardrobe:Video|wardrobe:Noun|ride:Verb|built to last:Phrase
ad_01650,2024-05,743.72,3761.82,21031,236,5,the vest you need to gear,Our vest lets you gear better. 🚴,image,1:1,accessories,img_vest:Image|vest:Noun|gear:Verb|ride in comfort:Phrase
ad_01651,2024-05,396.44,899.74,15452,92,1,the wardrobe you need to push,Ride ready. Try our wardrobe today.,image,1:1,commute,img_wardrobe:Image|push:Verb
ad_01652,2024-05,81.39,309.01,24752,267,4,2 new shell collection,Built to explore. Premium shell.,video,1:1,accessories,vid_shell:Video|shell:Noun|explore:Verb|gear up for summer:Phrase
ad_01653,2024-05,148.32,563.63,19474,255,6,24 shell for every pedal,pedal further in our new shell.,video,9:16,adventure,vid_shell:Video|shell:Noun|ride in comfort:Phrase
ad_01654,2024-05,224.32,620.18,16382,107,2,18 gear further in our wardrobe,"Engineered for performance on every terrain. Our wardrobe is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,casual,vid_wardrobe:Video|wardrobe:Noun|gear:Verb
ad_01655,2024-05,147.62,717.94,21464,265,9,new jacket collection,sprint further in our new jacket.,image,1:1,mountain,img_jacket:Image|jacket:Noun|sprint:Verb|trail tested:Phrase
ad_01656,2024-05,335.07,1662.75,17157,197,5,new 26 socks collection,"28 Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season.",image,9:16,adult,img_socks:Image|socks:Noun|cruise:Verb|adventure awaits:Phrase
ad_01657,2024-05,296.88,3020.96,18734,269,8,layer further in 22 our vest,layer further in our new vest.,image,4:5,mountain,img_vest:Image|vest:Noun
ad_01658,2024-05,261.55,729.12,17580,158,3,shell for every race,Ride ready. Try our shell today.,video,4:5,gravel,vid_shell:Video|race:Verb
ad_01659,2024-05,176.48,516.16,24487,225,4,the bibs you need to race,"Engineered for performance on every terrain. Our bibs is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,mountain,img_bibs:Image|bibs:Noun|race:Verb
ad_01660,2024-05,140.07,729.1,16278,158,3,the bibs you need to sprint,sprint 14 further in our new bibs.,image,1:1,adult,img_bibs:Image
ad_01661,2024-05,167.27,674.62,6594,54,1,the cap you 27 need to shred,Built to shred. Premium cap. 🔥,image,1:1,commute,img_cap:Image|cap:Noun
ad_01662,2024-05,41.59,106.18,16304,83,1,gloves for every layer,Our gloves lets you layer better.,image,1:1,sale,img_gloves:Image|gloves:Noun|lightweight layers:Phrase
ad_01663,2024-05,262.69,942.67,38063,365,7,new vest collection,"Lightweight and breathable, this vest keeps you comfortable from the first 28 pedal stroke to the last. Designed for riders who descend in all conditions and demand the very best from their gear.",image,1:1,road,img_vest:Image|vest:Noun
ad_01664,2024-05,135.11,1511.75,11900,162,4,push further in our gloves,Built to 21 push. Premium gloves.,image,4:5,adventure,img_gloves:Image|push:Verb
ad_01665,2024-05,67.73,389.97,24222,290,7,the wardrobe you 2 need to descend,descend further in our new wardrobe. ☀️,image,1:1,adult,img_wardrobe:Image
ad_01666,2024-05,97.19,1356.66,21465,366,13,29 jersey for every layer,Built to layer. Premium jersey.,image,4:5,mountain,img_jersey:Image|gravel ready:Phrase
ad_01667,2024-05,175.76,767.81,15266,160,4,jersey for 6 every push,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",video,4:5,accessories,vid_jersey:Video|jersey:Noun|push:Verb|gravel ready:Phrase
ad_01668,2024-05,83.07,342.99,24176,219,4,explore further in our cap,Our cap lets 13 you explore better.,image,9:16,gravel,img_cap:Image|cap:Noun|explore:Verb
ad_01669,2024-05,332.81,1241.86,11113,97,2,new shorts collection,Ride ready. Try our shorts today.,image,1:1,commute,img_shorts:Image|shorts:Noun|gravel ready:Phrase
ad_01670,2024-05,124.61,981.19,11195,133,3,new 5 armwarmers collection,Built 19 to train. Premium armwarmers.,image,9:16,mountain,img_armwarmers:Image|armwarmers:Noun|train:Verb|ride in comfort:Phrase
ad_01671,2024-05,351.04,1781.3,21257,197,3,22 new vest collection,Ride 21 ready. Try our vest today.,video,4:5,casual,vid_vest:Video|vest:Noun
ad_01672,2024-05,153.22,1219.64,20954,217,6,new cap collection,sprint further in our new cap. 🚴,image,4:5,gravel,img_cap:Image
ad_01673,2024-05,229.42,830.75,14305,75,1,gear further 26 in our vest,gear further in our new vest. 🏔️,image,9:16,sale,img_vest:Image|vest:Noun
ad_01674,2024-05,247.56,1243.14,23695,257,6,sprint further in 7 our cap,Built to sprint. Premium cap.,image,9:16,casual,img_cap:Image|sprint:Verb|trail tested:Phrase
ad_01675,2024-05,213.09,1899.04,26346,316,9,shorts for 5 every shred,Our shorts lets you shred better. ⛰️,image,4:5,adult,img_shorts:Image|shorts:Noun|new arrivals:Phrase
ad_01676,2024-05,98.75,1218.29,9885,193,8,the jersey you need 18 to ride,ride further in our new jersey. 💪,image,1:1,mountain,img_jersey:Image|jersey:Noun|gravel ready:Phrase
ad_01677,2024-05,108.96,470.31,9871,62,1,the jacket you need to conquer,Ride ready. 28 Try our jacket today.,image,1:1,commute,img_jacket:Image
ad_01678,2024-05,373.57,419.3,33255,145,1,new jacket collection,cruise further in our new jacket. ☀️,video,9:16,sale,vid_jacket:Video|jacket:Noun
ad_01679,2024-05,56.64,1186.36,7246,143,6,new 5 tights collection,Ride ready. Try 17 our tights today.,image,4:5,accessories,img_tights:Image|cruise:Verb|race day ready:Phrase
ad_01680,2024-05,86.41,818.18,16292,229,8,13 premium socks built to gear,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you 10 can gear harder and go further, no matter what the forecast brings this season.",image,4:5,mountain,img_socks:Image|socks:Noun|gear:Verb|gear up for summer:Phrase
ad_01681,2024-05,128.74,522.65,26170,302,6,premium tights built to cruise,"Engineered for performance on every terrain. Our tights is designed to help you cruise with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,gravel,img_tights:Image|tights:Noun
ad_01682,2024-05,355.75,692.9,7109,56,1,sprint further in our shorts,"Engineered for performance on every terrain. Our shorts is designed to help you sprint with total confidence, whether you are on a mountain pass or a 15 city commute through changing weather.",video,1:1,accessories,vid_shorts:Video|shorts:Noun
ad_01683,2024-05,123.65,772.39,21103,216,5,premium jacket built to ride,ride further in our new jacket. 🌧️,image,4:5,gravel,img_jacket:Image|jacket:Noun|ride:Verb
ad_01684,2024-05,100.8,354.92,17460,147,3,new shell collection,Ride ready. Try our shell today. ❄️,video,4:5,road,vid_shell:Video|shell:Noun|descend:Verb
ad_01685,2024-05,103.78,359.85,17969,149,3,the shell you need to conquer,conquer further in our new shell. 🌧️,video,4:5,casual,vid_shell:Video|shell:Noun|lightweight layers:Phrase
ad_01686,2024-05,186.18,1163.9,25806,184,3,bibs for every train,19 Built to train. Premium bibs.,image,4:5,commute,img_bibs:Image|bibs:Noun
ad_01687,2024-05,109.38,465.66,15296,98,2,sprint further in our jersey,Built to sprint. 14 Premium jersey.,video,4:5,commute,vid_jersey:Video|jersey:Noun|new arrivals:Phrase
ad_01688,2024-05,120.89,542.11,14941,201,5,gear further in our kit,Built to gear. Premium kit.,image,9:16,adventure,img_kit:Image|kit:Noun|gear:Verb|ride in comfort:Phrase
ad_01689,2024-05,94.41,174.64,24950,244,5,the jacket you need to push,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",video,9:16,adventure,vid_jacket:Video|jacket:Noun
ad_01690,2024-05,158.3,648.34,34846,323,7,jacket for every ride,ride further in our new jacket.,image,1:1,gravel,img_jacket:Image|jacket:Noun
ad_01691,2024-05,68.8,245.39,23600,212,4,premium jersey built to ride,ride further in our new jersey.,image,1:1,gravel,img_jersey:Image|ride:Verb
ad_01692,2024-05,152.96,547.98,23325,183,3,premium wardrobe built to train,"Lightweight and breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear.",image,4:5,casual,img_wardrobe:Image|wardrobe:Noun
ad_01693,2024-05,54.57,356.32,10839,135,3,20 vest for every descend,descend further in our new vest.,video,4:5,accessories,vid_vest:Video|vest:Noun|built to last:Phrase
ad_01694,2024-05,67.76,134.86,5874,36,1,premium socks built to conquer,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can conquer harder and go further, no matter what the forecast brings this season.",video,4:5,adult,vid_socks:Video
ad_01695,2024-05,509.26,2966.59,6176,58,1,the bibs you need to sprint,Our bibs lets you sprint better.,image,4:5,casual,img_bibs:Image|bibs:Noun|gear up for summer:Phrase
ad_01696,2024-05,222.83,1991.88,12302,144,4,race further in our vest,3 race further in our new vest.,image,4:5,road,img_vest:Image|vest:Noun|all day comfort:Phrase
ad_01697,2024-05,20.46,163.25,20424,203,6,premium bibs 18 built to gear,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed 5 for riders who gear in all conditions and demand the very best from their gear.",image,4:5,accessories,img_bibs:Image|bibs:Noun|gear:Verb
ad_01698,2024-05,99.82,364.91,31728,263,5,premium jersey built 2 to descend,"Engineered for performance on every terrain. Our jersey is designed to help you descend with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,casual,img_jersey:Image|jersey:Noun|new arrivals:Phrase
ad_01699,2024-05,280.34,1008.02,6124,60,1,the 19 shell you need to gear,Ride ready. Try our shell today.,image,9:16,road,img_shell:Image|shell:Noun|gear:Verb
ad_01700,2024-05,52.84,424.54,14107,158,4,new 6 wardrobe collection,Our wardrobe lets you gear better.,image,4:5,accessories,img_wardrobe:Image|gear:Verb
ad_01701,2024-05,78.69,308.94,7367,85,2,premium bibs built 20 to train,Our bibs lets you train better. 🏔️,video,1:1,accessories,vid_bibs:Video|bibs:Noun|train:Verb|race day ready:Phrase
ad_01702,2024-05,147.45,742.15,22095,175,4,new 8 tights collection,"Engineered for performance on every terrain. Our tights is designed to help you sprint with total confidence, 18 whether you are on a mountain pass or a city commute through changing weather.",image,1:1,urban,img_tights:Image|tights:Noun
ad_01703,2024-05,116.29,607.89,8355,85,2,premium vest built to race,Our vest lets 6 you race better. ❄️,image,9:16,casual,img_vest:Image
ad_01704,2024-05,176.96,864.48,15425,186,3,new socks collection,train further in our new socks.,image,4:5,gravel,img_socks:Image|socks:Noun|train:Verb
ad_01705,2024-05,134.91,393.63,21721,183,3,new baselayer collection,"Engineered for performance on every terrain. Our baselayer is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,gravel,img_baselayer:Image|baselayer:Noun
ad_01706,2024-05,138.98,224.58,33844,144,2,2 pedal further in our shorts,Built to pedal. Premium shorts.,video,1:1,sale,vid_shorts:Video|shorts:Noun
ad_01707,2024-05,159.58,762.89,35121,278,5,pedal further in our gloves,Built to pedal. Premium gloves.,image,4:5,adult,img_gloves:Image|pedal:Verb
ad_01708,2024-05,87.75,370.56,14254,135,2,the cap you need to cruise,Built to cruise. 3 Premium cap.,image,1:1,commute,img_cap:Image|cruise:Verb|built to last:Phrase
ad_01709,2024-05,284.39,2890.58,14579,129,3,premium kit built to descend,Built 24 to descend. Premium kit. 🚴,image,4:5,adult,img_kit:Image|descend:Verb|lightweight layers:Phrase
ad_01710,2024-05,87.46,363.25,7709,82,2,train further in our gloves,Our gloves lets you train better.,image,1:1,gravel,img_gloves:Image|gloves:Noun
ad_01711,2024-05,357.85,889.6,13499,91,2,new socks collection,Ride ready. Try our socks today. 🚴,image,9:16,adult,img_socks:Image|socks:Noun|conquer:Verb
ad_01712,2024-05,129.3,1004.08,7547,98,3,the jersey you need to climb,Built to climb. Premium jersey.,image,4:5,mountain,img_jersey:Image|jersey:Noun|climb:Verb|gear up for summer:Phrase
ad_01713,2024-05,280.05,1141.64,6126,62,1,shell for every gear,"Engineered for performance on every terrain. 10 Our shell is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,urban,img_shell:Image|shell:Noun|gear:Verb
ad_01714,2024-05,30.55,143.43,7375,83,2,explore further in our cap,Our cap lets you explore better.,image,1:1,mountain,img_cap:Image|cap:Noun|explore:Verb|ride in comfort:Phrase
ad_01715,2024-05,315.38,968.01,23296,228,5,new tights collection,"Engineered for performance on every terrain. Our tights is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,road,img_tights:Image|tights:Noun|adventure awaits:Phrase
