ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_01287,2024-01,107.58,223.52,30029,174,2,premium wardrobe built to ride,Built to ride. Premium wardrobe.,video,9:16,commute,vid_wardrobe:Video|wardrobe:Noun
ad_01288,2024-01,283.38,371.89,18778,81,1,new baselayer collection,11 Built to shred. Premium baselayer.,image,1:1,mountain,img_baselayer:Image|shred:Verb|trail tested:Phrase
ad_01289,2024-01,119.34,378.37,7327,53,1,the wardrobe you need to sprint,Our wardrobe lets you sprint better.,video,1:1,urban,vid_wardrobe:Video|wardrobe:Noun|trail tested:Phrase
ad_01290,2024-01,623.19,3879.25,7784,79,2,new gloves collection,Built to 10 train. Premium gloves. 🔥,video,1:1,accessories,vid_gloves:Video|gloves:Noun|train:Verb|cold weather essentials:Phrase
ad_01291,2024-01,123.85,603.36,28379,150,2,descend further in our socks,4 Ride ready. Try our socks today. 🏔️,video,4:5,adventure,vid_socks:Video|socks:Noun|descend:Verb
ad_01292,2024-01,70.67,337.95,18448,140,3,the jacket you need to conquer,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who conquer in all conditions and demand the very best from their gear.",video,4:5,casual,vid_jacket:Video|jacket:Noun|conquer:Verb
ad_01293,2024-01,188.14,458.53,34071,157,1,29 conquer further in our shorts,Built to conquer. Premium shorts.,video,4:5,adventure,vid_shorts:Video|shorts:Noun|conquer:Verb|lightweight layers:Phrase
ad_01294,2024-01,88.89,485.35,20221,137,2,new wardrobe collection,"Engineered for performance on every terrain. Our wardrobe is designed to help you explore with total confidence, whether you are on a mountain pass or a city commute through changing weather. 💪",video,4:5,casual,vid_wardrobe:Video|wardrobe:Noun|explore:Verb
ad_01295,2024-01,169.11,163.7,17152,66,1,conquer further 13 in our armwarmers,conquer further in our new armwarmers. 🔥,image,9:16,commute,img_armwarmers:Image
ad_01296,2024-01,156.28,494.8,14807,86,1,wardrobe for every gear,Our wardrobe lets you gear better.,video,4:5,gravel,vid_wardrobe:Video|gear:Verb
ad_01297,2024-01,78.44,86.07,40519,155,1,new wardrobe collection,climb further in our new wardrobe.,image,1:1,sale,img_wardrobe:Image|wardrobe:Noun
ad_01298,2024-01,156.22,153.13,66657,266,2,baselayer for every gear,"Engineered for performance on every terrain. Our baselayer is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,mountain,img_baselayer:Image|baselayer:Noun|gear:Verb
ad_01299,2024-01,137.79,303.9,31360,146,2,new jersey collection,Ride ready. Try our jersey today.,video,4:5,mountain,vid_jersey:Video
ad_01300,2024-01,140.24,128.65,43094,229,2,baselayer for 14 every cruise,8 Our baselayer lets you cruise better.,image,9:16,accessories,img_baselayer:Image|baselayer:Noun
ad_01301,2024-01,315.33,563.7,22268,126,1,25 premium socks built to pedal,Built to pedal. Premium socks.,image,4:5,sale,img_socks:Image|socks:Noun|trail tested:Phrase
ad_01302,2024-01,167.23,695.89,19569,154,3,the armwarmers you need to descend,"Engineered for performance on every terrain. Our armwarmers is designed to help you descend with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🌧️",video,1:1,road,vid_armwarmers:Video|descend:Verb
ad_01303,2024-01,218.87,308.87,15188,76,1,6 premium kit built to descend,Our kit lets you descend better.,video,9:16,gravel,vid_kit:Video
ad_01304,2024-01,113.49,458.21,5600,34,0,race further in our bibs,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can race harder and 16 go further, no matter what the forecast brings this season.",image,4:5,commute,img_bibs:Image|bibs:Noun
ad_01305,2024-01,234.11,156.68,29931,75,0,conquer 6 further in our tights,Ride ready. Try our tights today. 🔥,image,1:1,mountain,img_tights:Image|conquer:Verb
ad_01306,2024-01,196.79,513.19,25493,143,2,new jersey collection,Built to 13 pedal. Premium jersey.,image,4:5,commute,img_jersey:Image|jersey:Noun|pedal:Verb
ad_01307,2024-01,119.73,232.83,22614,132,2,the gloves you need 17 to train,train further 13 in our new gloves.,image,4:5,commute,img_gloves:Image|gloves:Noun
ad_01308,2024-01,358.99,1674.26,6133,47,1,push further in our shorts,Ride ready. Try our 24 shorts today.,video,1:1,accessories,vid_shorts:Video|race day ready:Phrase
ad_01309,2024-01,135.63,124.68,9255,40,0,push further in our bibs,Built to push. Premium bibs.,image,9:16,accessories,img_bibs:Image|bibs:Noun|push:Verb
ad_01310,2024-01,174.45,188.91,26843,105,1,new socks collection,train further in our new socks.,image,4:5,mountain,img_socks:Image|socks:Noun|train:Verb
ad_01311,2024-01,424.8,364.39,22185,97,1,wardrobe for 21 every layer,Ride ready. Try our wardrobe today.,image,1:1,urban,img_wardrobe:Image
ad_01312,2024-01,206.96,467.59,11228,51,0,new jersey collection,Our jersey lets you pedal better.,video,4:5,mountain,vid_jersey:Video|jersey:Noun
ad_01313,2024-01,460.5,1086.88,13289,88,1,premium baselayer built to ride,"Built for the long haul. Our premium baselayer combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,9:16,gravel,vid_baselayer:Video|baselayer:Noun|ride:Verb
ad_01314,2024-01,195.43,1062.26,29139,255,6,premium socks built to layer,Ride ready. Try our socks today.,video,4:5,accessories,vid_socks:Video|socks:Noun|layer:Verb|adventure awaits:Phrase
ad_01315,2024-01,446.79,808.63,13684,111,2,premium kit built to shred,Built to shred. Premium kit.,video,9:16,accessories,vid_kit:Video|shred:Verb|new arrivals:Phrase
ad_01316,2024-01,56.55,94.63,8462,37,0,jersey for every layer,Built to layer. Premium jersey. ⛰️,image,4:5,adventure,img_jersey:Image|jersey:Noun|layer:Verb
ad_01317,2024-01,186.59,963.92,15006,135,2,the shorts you need to cruise,"Lightweight and breathable, this shorts keeps you comfortable from the first pedal stroke to 17 the last. Designed for riders who cruise in all conditions and demand the very best from their gear. 🚴",video,9:16,adventure,vid_shorts:Video|cruise:Verb|adventure awaits:Phrase
ad_01318,2024-01,98.21,355.45,10997,99,2,8 gear further in our vest,Ride ready. Try our vest today. 💪,video,4:5,commute,vid_vest:Video|vest:Noun|gear:Verb|adventure awaits:Phrase
ad_01319,2024-01,191.79,549.83,22608,151,2,new cap collection,Our cap lets you climb better.,image,4:5,casual,img_cap:Image|cap:Noun|new arrivals:Phrase
ad_01320,2024-01,80.07,456.6,53196,458,10,premium 23 bibs built to gear,"Engineered for performance on every terrain. Our bibs is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather. 💪",video,4:5,accessories,vid_bibs:Video|bibs:Noun|new arrivals:Phrase
ad_01321,2024-01,191.13,575.47,18072,96,1,cruise further in our wardrobe,"Lightweight and breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. Designed for riders who cruise in all conditions and demand the very best from their gear.",image,4:5,adult,img_wardrobe:Image
ad_01322,2024-01,129.16,350.69,18237,132,2,train further in our bibs,"Engineered for performance on every terrain. Our bibs is designed to help you train with total confidence, whether you are on a mountain 21 pass or a city commute through changing weather.",image,9:16,accessories,img_bibs:Image|trail tested:Phrase
ad_01323,2024-01,74.6,119.92,24366,112,1,8 premium tights built to push,Built to push. Premium tights.,video,1:1,accessories,vid_tights:Video|tights:Noun|push:Verb
ad_01324,2024-01,154.61,222.95,20772,113,1,cruise 20 further in our socks,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season.",image,1:1,commute,img_socks:Image|socks:Noun|race day ready:Phrase
ad_01325,2024-01,85.11,93.89,25641,130,1,premium armwarmers built to push,push further in our new armwarmers.,image,1:1,adult,img_armwarmers:Image
ad_01326,2024-01,99.26,337.93,7626,56,1,vest for every climb,"Lightweight and breathable, this vest keeps you comfortable from the first pedal stroke to the last. Designed for riders who climb in all conditions and demand the very best from their gear.",image,4:5,casual,img_vest:Image|vest:Noun|ride in comfort:Phrase
ad_01327,2024-03,244.93,377.46,13087,56,0,conquer further in our bibs,conquer further in our new bibs.,video,1:1,adventure,vid_bibs:Video|bibs:Noun|conquer:Verb|ride in comfort:Phrase
ad_01328,2024-03,251.14,583.83,27483,215,3,pedal further in 23 our cap,Our cap lets you pedal better.,video,9:16,accessories,vid_cap:Video|cap:Noun
ad_01329,2024-03,439.09,342.1,18324,45,0,the 28 baselayer you need to gear,"Engineered for performance on 11 every terrain. Our baselayer is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,adventure,img_baselayer:Image|baselayer:Noun
ad_01330,2024-03,208.32,413.78,11140,65,1,premium wardrobe built to conquer,"Engineered for performance on every terrain. Our wardrobe is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,urban,img_wardrobe:Image|ride in comfort:Phrase
ad_01331,2024-03,117.92,412.5,20777,94,1,new vest collection,Our vest 3 lets you push better.,video,4:5,adventure,vid_vest:Video|vest:Noun|push:Verb|all day comfort:Phrase
ad_01332,2024-03,101.81,115.92,16992,88,1,premium gloves built to descend,descend further in our new gloves.,image,9:16,commute,img_gloves:Image|descend:Verb|trail tested:Phrase
ad_01333,2024-03,130.92,856.26,6474,62,1,descend further in our shell,"Engineered for performance on every terrain. Our shell is designed to help you descend with total confidence, whether you 12 are on a mountain pass or a city commute through changing weather. 🌧️",video,1:1,commute,vid_shell:Video|descend:Verb|all day comfort:Phrase
ad_01334,2024-03,125.23,359.09,22018,196,3,ride further in our shell,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in all conditions and demand the very best from their gear. ⛰️",image,1:1,casual,img_shell:Image|shell:Noun|ride:Verb|adventure awaits:Phrase
ad_01335,2024-03,323.74,986.37,15698,81,1,new baselayer collection,Built to cruise. 6 Premium baselayer.,image,4:5,urban,img_baselayer:Image|baselayer:Noun|cruise:Verb
ad_01336,2024-03,179.88,520.87,24078,168,2,vest for every explore,Ride ready. Try our vest today. 🚴,video,1:1,commute,vid_vest:Video|vest:Noun|explore:Verb|built to last:Phrase
ad_01337,2024-03,203.27,395.84,5455,30,0,the cap you need to layer,27 Ride ready. Try our cap today. 🔥,image,9:16,mountain,img_cap:Image|cap:Noun
ad_01338,2024-03,433.32,1214.22,26750,203,3,premium wardrobe built to explore,"Lightweight and breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear.",image,4:5,accessories,img_wardrobe:Image|wardrobe:Noun|explore:Verb
ad_01339,2024-03,162.11,263.17,29443,198,3,vest for every explore,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",image,9:16,road,img_vest:Image|explore:Verb
ad_01340,2024-03,152.36,984.62,9279,99,2,tights for every conquer,Ride ready. Try our tights today. ⛰️,video,4:5,sale,vid_tights:Video|tights:Noun
ad_01341,2024-03,137.35,464.28,10501,87,2,new jacket collection,Ride ready. Try our jacket today.,video,1:1,adult,vid_jacket:Video|jacket:Noun|gear:Verb|ride in comfort:Phrase
ad_01342,2024-03,95.54,146.06,29970,126,1,premium shorts built 12 to explore,explore further in our new shorts. 💪,video,9:16,adventure,vid_shorts:Video|explore:Verb|adventure awaits:Phrase
ad_01343,2024-04,153.93,843.46,24400,286,9,conquer further in 11 our shell,"Engineered for performance on every terrain. Our shell is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,1:1,mountain,vid_shell:Video|shell:Noun|race day ready:Phrase
ad_01344,2024-04,100.64,136.66,13779,94,1,train further in our wardrobe,Our wardrobe lets you train better. 🌧️,image,1:1,commute,img_wardrobe:Image|wardrobe:Noun|train:Verb
ad_01345,2024-04,236.72,1051.83,16279,107,2,the cap you need to ride,Ride ready. Try our cap today.,video,4:5,casual,vid_cap:Video|cap:Noun
ad_01346,2024-04,53.55,84.85,15789,92,1,premium baselayer 8 built to ride,Our baselayer lets you ride better.,image,4:5,mountain,img_baselayer:Image|baselayer:Noun|ride:Verb
ad_01347,2024-04,194.15,398.44,9803,55,1,premium kit built to layer,Our kit lets you 29 layer better.,image,1:1,urban,img_kit:Image|kit:Noun|layer:Verb
ad_01348,2024-04,112.48,349.84,17459,157,3,socks for every pedal,Our socks lets you pedal better.,image,4:5,accessories,img_socks:Image
ad_01349,2024-04,116.76,432.33,8295,55,1,explore further in our shorts,explore further in our new shorts.,video,4:5,commute,vid_shorts:Video|explore:Verb
ad_01350,2024-04,275.21,465.45,13900,88,1,layer further in our vest,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can layer harder and go further, no matter what the forecast brings this season.",image,1:1,sale,img_vest:Image|vest:Noun|layer:Verb
ad_01351,2024-04,234.19,702.51,35086,233,3,the socks you need to descend,descend further in our new socks. ❄️,video,1:1,commute,vid_socks:Video|socks:Noun|descend:Verb
ad_01352,2024-04,133.87,434.82,13727,139,3,new gloves collection,Our gloves lets you pedal better.,video,9:16,accessories,vid_gloves:Video|gloves:Noun
ad_01353,2024-05,195.09,1068.26,10876,112,3,new bibs collection,Built to train. Premium bibs.,video,4:5,casual,vid_bibs:Video|bibs:Noun
ad_01354,2024-05,249.73,610.38,17951,123,2,vest for every explore,Our vest lets you explore better.,video,9:16,commute,vid_vest:Video|vest:Noun
ad_01355,2024-05,101.13,160.16,20542,116,1,27 new armwarmers collection,"Built for the long haul. Our premium armwarmers combines technical fabrics with a refined fit so you can sprint harder and go further, no matter what the forecast brings this season.",image,9:16,casual,img_armwarmers:Image|armwarmers:Noun
ad_01356,2024-05,104.91,186.06,9562,53,1,17 jersey for every conquer,Built to conquer. Premium jersey.,image,4:5,urban,img_jersey:Image|conquer:Verb
ad_01357,2024-05,120.44,235.36,46183,319,5,new 17 armwarmers collection,Our 8 armwarmers lets you climb better.,image,1:1,road,img_armwarmers:Image|armwarmers:Noun|climb:Verb|ride in comfort:Phrase
ad_01358,2024-05,88.08,963.4,25215,499,22,new gloves collection,Built to climb. Premium gloves.,video,4:5,adventure,vid_gloves:Video|gloves:Noun|adventure awaits:Phrase
ad_01359,2024-05,71.23,249.32,9503,90,2,new 3 shorts collection,"Engineered for performance on every terrain. Our shorts is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,1:1,road,vid_shorts:Video|ride:Verb
ad_01360,2024-05,196.85,731.57,7577,60,1,shell for every train,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can train harder and go further, no matter what the forecast brings this season.",image,4:5,casual,img_shell:Image|shell:Noun
ad_01361,2024-05,248.5,274.32,5398,31,0,sprint further in our kit,sprint further in our new kit.,image,9:16,commute,img_kit:Image|kit:Noun
ad_01362,2024-05,162.78,3268.81,8715,186,9,the cap you need to explore,"Engineered for performance 21 on every terrain. Our cap is designed to help you explore with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🔥",video,4:5,adventure,vid_cap:Video|explore:Verb|your spring wardrobe:Phrase
ad_01363,2024-05,307.41,744.57,12935,80,1,conquer further in 25 our kit,Our kit lets you conquer better. 🚴,video,1:1,commute,vid_kit:Video|kit:Noun
ad_01364,2024-05,61.04,122.93,19232,166,3,the jacket you need to ride,Our jacket lets you ride better.,image,9:16,gravel,img_jacket:Image|jacket:Noun|ride in comfort:Phrase
ad_01365,2024-05,365.18,573.02,12244,63,1,19 jacket for every layer,Ride ready. Try our jacket today. ❄️,image,1:1,urban,img_jacket:Image|jacket:Noun
ad_01366,2024-05,580.76,1546.86,22818,174,3,the wardrobe you need to layer,layer further in our new wardrobe. ❄️,image,1:1,gravel,img_wardrobe:Image|wardrobe:Noun
ad_01367,2024-05,110.07,619.27,13821,153,3,socks for every gear,Ride 28 ready. Try our socks today.,video,1:1,road,vid_socks:Video|gear:Verb|built to last:Phrase
ad_01368,2024-05,228.95,1682.93,6500,64,2,new armwarmers collection,Our 29 armwarmers lets you conquer better.,video,4:5,casual,vid_armwarmers:Video|armwarmers:Noun
ad_01369,2024-05,235.63,717.38,18428,137,3,gear further in our vest,Ride ready. Try our vest today.,video,9:16,road,vid_vest:Video|gear:Verb
ad_01370,2024-05,166.06,808.85,23401,344,11,new jacket collection,conquer further in our new jacket.,video,1:1,accessories,vid_jacket:Video|jacket:Noun|conquer:Verb|trail tested:Phrase
ad_01371,2024-05,58.6,360.53,15358,210,6,premium wardrobe built to gear,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season. 🌧️",image,4:5,road,img_wardrobe:Image|wardrobe:Noun|adventure awaits:Phrase
ad_01372,2024-05,186.7,1255.48,6621,73,2,the jersey you need to explore,"Built for the long haul. Our premium jersey combines technical fabrics with a 9 refined fit so you can explore harder and go further, no matter what the forecast brings this season.",video,9:16,casual,vid_jersey:Video|explore:Verb|all day comfort:Phrase
ad_01373,2024-05,128.67,977.45,13790,159,4,sprint further in our jersey,Ride ready. Try our jersey today. 💪,video,4:5,mountain,vid_jersey:Video|jersey:Noun
ad_01374,2024-05,283.1,1339.48,17531,180,5,the cap you need 21 to gear,"Engineered for performance on every terrain. Our cap is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,gravel,vid_cap:Video|cap:Noun|gear:Verb
ad_01375,2024-05,112.73,394.95,9423,81,2,conquer further in our jacket,Built to conquer. Premium jacket.,image,4:5,gravel,img_jacket:Image|ride in comfort:Phrase
ad_01376,2024-05,590.36,7267.88,59445,766,23,ride further in our gloves,ride further in our 29 new gloves. 🌧️,video,4:5,accessories,vid_gloves:Video|gloves:Noun
ad_01377,2024-05,231.4,1562.66,4584,46,1,the shorts you need to pedal,Built to pedal. Premium shorts.,video,4:5,urban,vid_shorts:Video|all day comfort:Phrase
ad_01378,2024-05,130.51,288.02,18129,134,2,cruise further in our jacket,Built to cruise. Premium jacket.,image,4:5,adult,img_jacket:Image|jacket:Noun
ad_01379,2024-05,52.86,312.79,25154,264,6,pedal further in our tights,"Engineered for performance on every terrain. Our tights is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather. ⛰️",video,9:16,commute,vid_tights:Video|gravel ready:Phrase
ad_01380,2024-05,112.56,321.86,27281,216,4,gloves for every push,Ride ready. Try our gloves today. ❄️,image,1:1,urban,img_gloves:Image|lightweight layers:Phrase
ad_01381,2024-05,238.35,586.89,21112,165,2,push further in our jersey,Our jersey lets you 13 push better.,image,1:1,casual,img_jersey:Image|jersey:Noun
ad_01382,2024-05,185.7,1426.01,8985,139,5,premium jersey built to climb,Built to climb. Premium jersey. ❄️,image,4:5,adventure,img_jersey:Image|climb:Verb|trail tested:Phrase
ad_01383,2024-05,142.0,271.34,39563,305,5,premium jacket built to pedal,Our jacket lets you pedal better.,image,1:1,accessories,img_jacket:Image|jacket:Noun|pedal:Verb|built to last:Phrase
ad_01384,2024-05,174.65,452.68,22621,150,2,the kit you need to conquer,Built to conquer. Premium kit.,image,4:5,casual,img_kit:Image|conquer:Verb
ad_01385,2024-05,148.23,471.48,24970,232,4,train further in our wardrobe,Built to train. Premium wardrobe.,image,4:5,road,img_wardrobe:Image|wardrobe:Noun
ad_01386,2024-05,204.09,663.45,19694,153,2,pedal further in our tights,pedal further in our new tights.,video,1:1,sale,vid_tights:Video|tights:Noun|gravel ready:Phrase
ad_01387,2024-05,192.08,510.08,38779,371,7,descend further in our kit,Ride ready. Try our kit today.,video,9:16,road,vid_kit:Video|descend:Verb|gear up for summer:Phrase
ad_01388,2024-05,95.38,198.91,11249,82,1,sprint further in our shell,Built to sprint. Premium shell.,image,9:16,adult,img_shell:Image|gravel ready:Phrase
ad_01389,2024-05,184.89,592.17,14315,118,2,premium kit built to conquer,conquer further in our new kit.,image,1:1,accessories,img_kit:Image|all day comfort:Phrase
ad_01390,2024-05,220.32,1211.84,12183,109,3,the shorts 24 you need to ride,Ride ready. Try our shorts today.,video,4:5,mountain,vid_shorts:Video
ad_01391,2024-05,130.42,240.42,17716,93,1,4 socks for every climb,Our socks lets you climb better. 🌧️,video,9:16,sale,vid_socks:Video|all day comfort:Phrase
ad_01392,2024-05,57.14,204.29,22863,210,4,premium shell built to train,Built 20 to train. Premium shell. 🔥,image,1:1,road,img_shell:Image|shell:Noun
ad_01393,2024-05,165.96,420.55,17364,85,1,new socks collection,Ride ready. Try our socks today. 🔥,image,4:5,commute,img_socks:Image|socks:Noun|layer:Verb|lightweight layers:Phrase
ad_01394,2024-05,240.27,1650.59,14052,120,3,jersey for every pedal,Built 10 to pedal. Premium jersey.,video,4:5,urban,vid_jersey:Video|jersey:Noun|pedal:Verb
ad_01395,2024-05,200.19,468.31,10737,114,2,new 20 jacket collection,Ride ready. Try our jacket today.,video,9:16,adventure,vid_jacket:Video|jacket:Noun|gear:Verb
ad_01396,2024-05,146.9,333.53,9120,96,2,23 wardrobe for every explore,explore further in our new wardrobe.,video,9:16,mountain,vid_wardrobe:Video|explore:Verb
ad_01397,2024-05,326.69,1850.61,7991,65,1,new socks collection,"Engineered for performance on every terrain. Our socks is designed to help you explore with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,commute,vid_socks:Video|socks:Noun|explore:Verb
ad_01398,2024-05,63.91,245.79,18091,179,4,the gloves you need to ride,ride further in our new gloves.,video,1:1,road,vid_gloves:Video
ad_01399,2024-05,134.95,1273.91,6851,118,5,the jacket you need to shred,"Built for the long haul. Our premium jacket combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",video,1:1,adventure,vid_jacket:Video|jacket:Noun|adventure awaits:Phrase
ad_01400,2024-05,232.54,1398.91,16713,184,5,the bibs 22 you need to cruise,Built to cruise. Premium bibs. ⛰️,video,4:5,road,vid_bibs:Video|bibs:Noun|new arrivals:Phrase
ad_01401,2024-05,746.04,1272.73,11829,88,1,13 premium vest built to pedal,pedal further in our new vest.,image,9:16,adventure,img_vest:Image|pedal:Verb|ride in comfort:Phrase
ad_01402,2024-05,141.37,803.76,10802,115,3,new jacket collection,"Built for the long haul. Our premium jacket combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,1:1,commute,vid_jacket:Video|jacket:Noun|race day ready:Phrase
ad_01403,2024-05,135.47,200.42,33584,284,4,8 premium shell built to shred,Ride ready. Try our shell today. 🔥,image,9:16,mountain,img_shell:Image|shell:Noun
ad_01404,2024-05,99.48,397.47,30162,320,6,new socks collection,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit 8 so you can climb harder and go further, no matter what the forecast brings this season.",image,1:1,mountain,img_socks:Image|climb:Verb
ad_01405,2024-05,252.82,582.84,8023,89,2,new tights collection,Built to descend. Premium tights.,image,1:1,adventure,img_tights:Image|tights:Noun
ad_01406,2024-05,110.25,118.67,11878,60,1,premium gloves built to shred,Our gloves lets you shred better.,image,9:16,commute,img_gloves:Image|gloves:Noun|shred:Verb
ad_01407,2024-05,406.32,776.89,29193,194,3,new tights collection,"Built for the long haul. Our premium tights combines technical fabrics with a refined fit so you can descend harder and go further, no matter what the forecast brings this season.",image,9:16,casual,img_tights:Image|tights:Noun
ad_01408,2024-05,221.94,590.69,26072,234,5,train further in our shorts,Ride ready. Try our shorts today.,image,1:1,accessories,img_shorts:Image|shorts:Noun|train:Verb|adventure awaits:Phrase
ad_01409,2024-05,220.58,459.88,11444,91,1,kit for every push,Ride ready. Try our kit today.,video,9:16,commute,vid_kit:Video|kit:Noun|push:Verb
ad_01410,2024-05,242.42,1470.82,21886,283,7,premium socks built to gear,Built 15 to gear. Premium socks.,video,9:16,gravel,vid_socks:Video|gear:Verb|all day comfort:Phrase
ad_01411,2024-05,232.38,1465.44,13904,143,3,new socks collection,Our 12 socks lets you push better.,video,4:5,commute,vid_socks:Video|socks:Noun|your spring wardrobe:Phrase
ad_01412,2024-05,101.69,248.38,31422,227,4,premium jersey built to cruise,Built 5 to cruise. Premium jersey.,image,1:1,accessories,img_jersey:Image|jersey:Noun|cruise:Verb
ad_01413,2024-05,49.91,204.1,10684,85,2,shred 17 further in our cap,shred further in our new cap. 🚴,video,4:5,road,vid_cap:Video|cap:Noun|shred:Verb
ad_01414,2024-05,99.79,95.53,5761,30,0,kit 2 for every pedal,Our kit lets you pedal better.,image,9:16,adult,img_kit:Image|kit:Noun
ad_01415,2024-05,169.75,1705.9,11402,120,3,the bibs you need to pedal,"Engineered for performance on every terrain. Our bibs is designed to help you pedal with total confidence, 24 whether you are on a mountain pass or a city commute through changing weather.",video,4:5,commute,vid_bibs:Video|bibs:Noun|pedal:Verb|all day comfort:Phrase
ad_01416,2024-05,151.85,829.66,7105,100,3,new shorts collection,"Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can push harder and go further, no matter what the forecast brings this season.",video,1:1,adventure,vid_shorts:Video|shorts:Noun|push:Verb
ad_01417,2024-05,59.98,341.26,15304,155,4,ride further in our armwarmers,ride further in our 17 new armwarmers. ⛰️,video,1:1,accessories,vid_armwarmers:Video|ride:Verb
ad_01418,2024-05,252.81,1446.48,25657,309,8,new gloves collection,Our gloves lets you train better.,video,4:5,accessories,vid_gloves:Video|gloves:Noun
ad_01419,2024-05,143.58,508.23,12216,119,2,climb further in 11 our cap,Our cap lets you climb better.,video,1:1,mountain,vid_cap:Video|cap:Noun|climb:Verb
ad_01420,2024-05,215.23,350.6,17670,87,1,armwarmers for every ride,Built to ride. Premium armwarmers.,image,4:5,sale,img_armwarmers:Image|armwarmers:Noun
ad_01421,2024-05,69.3,111.13,11815,74,1,the cap you 8 need to push,Built 13 to push. Premium cap.,image,1:1,urban,img_cap:Image|cap:Noun
ad_01422,2024-05,209.37,171.75,19152,74,1,the gloves you need to explore,Our gloves lets you explore better.,image,9:16,sale,img_gloves:Image|gloves:Noun|explore:Verb
ad_01423,2024-05,287.52,1483.58,15767,117,2,premium gloves built to gear,Ride ready. Try our gloves today. ❄️,video,4:5,commute,vid_gloves:Video|gloves:Noun
ad_01424,2024-05,293.63,1591.78,20261,194,4,premium bibs built to layer,layer further in our new bibs.,video,4:5,road,vid_bibs:Video|bibs:Noun|layer:Verb
ad_01425,2024-05,143.61,949.36,16147,217,7,new jersey collection,Our jersey lets you 27 shred better.,image,4:5,mountain,img_jersey:Image|jersey:Noun|trail tested:Phrase
ad_01426,2024-05,146.98,1280.23,25015,335,8,premium kit built to race,"Lightweight and 5 breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best from their gear.",image,4:5,accessories,img_kit:Image|kit:Noun|race:Verb|cold weather essentials:Phrase
ad_01427,2024-05,60.27,241.75,7560,84,2,the shorts you need to conquer,Ride ready. Try our shorts today.,image,4:5,adventure,img_shorts:Image|shorts:Noun|conquer:Verb|your spring wardrobe:Phrase
ad_01428,2024-05,367.01,834.74,19716,140,2,2 premium bibs built to gear,Ride ready. Try our bibs today.,image,4:5,casual,img_bibs:Image|bibs:Noun|ride in comfort:Phrase
ad_01429,2024-05,136.51,574.0,27806,358,10,18 new kit collection,Ride ready. Try our kit today. ⛰️,video,9:16,gravel,vid_kit:Video|kit:Noun|trail tested:Phrase
ad_01430,2024-05,675.39,1612.63,18081,97,1,premium gloves built to pedal,Built to pedal. Premium gloves.,video,1:1,sale,vid_gloves:Video|gloves:Noun
ad_01431,2024-05,254.26,199.48,25216,101,1,the jacket you need to climb,Our jacket lets you climb better.,image,9:16,sale,img_jacket:Image|jacket:Noun|climb:Verb
ad_01432,2024-05,88.03,116.88,11504,61,1,the jersey you need to push,Built to push. Premium jersey. 🚴,image,1:1,sale,img_jersey:Image|jersey:Noun|push:Verb|cold weather essentials:Phrase
ad_01433,2024-05,423.8,1512.2,12797,134,3,the bibs you 29 need to ride,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",image,4:5,adventure,img_bibs:Image|ride:Verb
ad_01434,2024-05,148.18,387.82,9815,91,2,new baselayer collection,Built to gear. Premium baselayer.,image,1:1,adult,img_baselayer:Image|baselayer:Noun|race day ready:Phrase
